101833400,2017,6744235,7951600,52,7.2,40039,4.0
101833400,2018,7373274,8660658,57,7.2,42173,4.0
101833400,2019,8804324,9126475,59,7.8,44638,4.1
101833400,2020,8508045,9100184,59,8.8,46246,4.1
101833400,2021,11125997,9211277,59,9.4,46872,4.1
101833400,2022,10353042,9215914,61,9.7,49157,4.1
102020001,2017,10493623,10880852,58,10.6,60970,4.7
102020001,2018,11240677,10243381,59,8.4,60302,4.8
102020001,2019,11241825,11708689,59,8.7,60517,4.8
102020001,2020,11373649,12166311,59,9.3,59071,4.8
102020001,2021,11260043,11866463,73,9.4,54945,4.8
102020001,2022,11647064,13377021,67,11.0,55030,4.8
102020003,2017,2860817,2974664,28,4.0,34107,4.2
102020003,2018,3119938,3010579,30,4.5,34833,4.2
102020003,2019,3891212,3840405,33,4.9,35121,4.2
102020003,2020,4193972,4014465,27,5.7,41851,4.3
102020003,2021,3593271,3777193,22,6.0,40454,4.3
102020003,2022,2236849,1994609,23,6.7,44478,4.3
102023080,2017,5587198,6102984,38,10.0,47349,4.6
102023080,2018,6429391,6426956,43,10.6,48963,4.7
102023080,2019,6497441,7045574,42,10.8,49873,4.5
102023080,2020,6715349,7466790,47,10.2,51807,4.5
102023080,2021,7442905,7859478,46,11.1,55993,4.5
102023080,2022,9347346,8353286,56,10.8,57096,4.4
102023217,2017,2928937,3022588,12,5.8,42778,4.8
102023217,2018,2815375,2815729,15,7.6,47980,4.9
102023217,2019,3113365,3436504,12,9.7,51834,4.8
102023217,2020,3517175,4251516,14,9.4,53468,4.9
102023217,2021,3050302,3072975,16,9.8,56393,4.8
102023217,2022,3288015,3585894,12,9.8,58065,4.8
102027451,2017,649523006,647523432,2384,13.1,78060,4.5
102027451,2018,673112485,663577461,2437,13.3,77798,4.6
102027451,2019,700618421,678758108,2446,13.6,82123,4.6
102027451,2020,707058897,696205969,2448,14.1,84374,4.6
102027451,2021,705183603,693673267,2441,14.6,84170,4.6
102027451,2022,731500327,767613574,2384,15.1,86303,4.6
103020002,2017,10228283,9802698,60,6.5,56127,4.5
103020002,2018,10209498,10325413,65,5.7,55051,4.5
103020002,2019,10942310,11284240,59,6.4,57306,4.6
103020002,2020,11326356,11781120,73,6.7,64000,4.6
103020002,2021,12974593,13234622,65,6.3,59682,4.6
103020002,2022,12731825,12901465,58,6.3,57787,4.3
103020004,2017,6860532,6332074,32,7.6,54695,4.4
103020004,2018,9888595,10249922,53,6.4,54743,4.4
103020004,2019,11620351,11441420,70,5.8,57119,4.4
103020004,2020,13462408,13788945,78,5.4,59634,4.5
103020004,2021,15786060,16069719,76,6.3,60399,4.5
103020004,2022,19711763,20773478,76,7.0,59189,4.3
103020407,2017,8555788,8713750,39,14.0,67763,4.1
103020407,2018,8891576,9342414,41,14.0,68863,4.1
103020407,2019,9557392,10101700,42,14.0,71125,4.1
103020407,2020,10015711,10370981,43,14.1,72166,4.2
103020407,2021,10163665,10719154,43,13.9,71818,4.1
103020407,2022,11169513,11059270,42,15.1,76547,4.2
