AUN,School Number,School Name
102027451,8110,PITTSBURGH MILLIONES 6-12
102027451,8110,PITTSBURGH MILLIONES 6-12
102027451,8110,PITTSBURGH MILLIONES 6-12
102027451,8110,PITTSBURGH MILLIONES 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,8105,PITTSBURGH OBAMA 6-12
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,6047,PITTSBURGH OLIVER
102027451,8300,PITTSBURGH ONLINE ACADEMY
102027451,8300,PITTSBURGH ONLINE ACADEMY
102027451,8300,PITTSBURGH ONLINE ACADEMY
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,416,PITTSBURGH PERRY HS
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
102027451,8107,PITTSBURGH SCIENCE AND TECHNOLOGY ACADEMY 6-12
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
103027503,435,PLUM SHS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
160028259,8129,PROPEL CS-BRADDOCK HILLS
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020002,7772,PROPEL CS-HOMESTEAD
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
103020004,7832,PROPEL CS-MONTOUR
